Unnamed: 0,01208,00941,00939,02888,06078,01024,00763,02331,01530,02600,00981,02382,01093,09926,00388,03993,01177,01729,01810,01801,09999,01929,06869,06990,01378,01339,01877,02313,01347,09618,02318,03690,03896,01398,06160,00883,01299,02628,03330,06181,02171,02145,01211,02899,09988,09985,09995,01815,00358,02015,02097,01258,02269,09868,00700,00998,02020,01772,09992,00005,03692,01788,09991,00340,09898,02099
01208,1.0,0.14898439620072823,0.07565054413293162,0.30777293191741334,0.20377144059758567,0.20134003214263269,0.1505290224799502,0.09227869371877485,0.12461643337386666,0.13615591887071177,0.2773084544482467,0.20706328778927965,0.15957618374580596,0.2225978761731939,0.27583205270568834,0.25326712379558186,0.0845460886321529,0.2996417578171224,0.27661069274753913,0.23644841496222269,0.12860141504108602,0.21986339816880135,0.22074039134550774,0.2082255244313361,0.28934155547065216,0.06886093148772231,0.23776839273230574,0.25463486354003195,0.12994108945393149,0.18161766814122188,0.11788855900279095,0.18633076914070568,0.28809305480774683,0.03673678350475138,0.2575745552910326,0.2712529424322387,0.1481353210311816,0.2260265898493952,0.18916377697064715,0.11492528651976576,0.2392408348376847,0.21728446930975664,0.29059694597111446,0.25665945251197914,0.30329242519795613,0.1414018370386285,0.14722000524886328,0.15313806067328514,0.18747434970487142,0.2051930103709715,0.23918318701645422,0.2259304243694444,0.1840350539857886,0.2507818741095342,0.26048950865490217,0.123330260064522,0.12204567990740674,0.2666162584835569,0.17644098584239926,0.31905195543558146,0.20381343143941447,0.1101052397347417,0.3116562179612303,0.06330010262693542,0.1440224380656072,0.23591598563008215
00941,0.14898439620072823,0.9999999999999992,0.06826580674111057,0.2745254167025378,0.15593963834733568,0.17071924162489663,0.10960099488745612,0.15687757426492685,0.125433324127586,0.1310797443010775,0.09288615908107231,0.18843321087775403,0.13554576726265716,0.19434846540479575,0.22731109268183342,0.14584230645397248,0.07358870263102044,0.20691172023333865,0.13726106336437757,0.16191933248132093,0.14437785428709612,0.19700685751177446,0.12844669573007905,0.10092391334063976,0.1757148266007081,0.06837887281633968,0.16881893704537526,0.15338510251550938,0.09229594071719552,0.13865701710525483,0.15211608051620254,0.25485997254667453,0.12024705438757576,0.08941051792575314,0.25866001524163074,0.2223154273362862,0.10722258478081854,0.24789195751052193,0.15587608161572203,0.09076148034605161,0.20804552859543557,0.15857339733098236,0.14223270155789525,0.23244747610552105,0.22049569601369778,0.07166809336531879,0.08002436432495272,0.1275328816098184,0.13388439589907794,0.1767115595888411,0.17174458438870693,0.18465640457080712,0.13569272584264747,0.1831507945098813,0.2614459517565967,0.1363573573783135,0.20458049224724395,0.22929146372436754,0.1559167232623485,0.29171629425799556,0.18108983840711215,0.09449810170173736,0.25095399586931744,0.05982422339590546,0.20638791877697155,0.15662215777393074
00939,0.07565054413293162,0.06826580674111057,1.0,0.10344153792362001,0.07196865463107763,0.15512723997502625,-0.0124985991681741,0.02269832434190409,0.0011210011270786568,0.03953877119698675,0.05176593669503064,0.06962620129650016,0.08668707493385949,0.05854039536939087,0.11243011760132499,0.11616564072113958,0.05070019154155182,0.08760570149942529,0.10539924400770292,0.026520478707378583,0.08889385004446813,0.08118373964408769,0.04568174409802526,0.10082172262828475,0.09328306743876912,0.02809064319022582,0.066206247646344,0.032732946773189026,0.02401910658748043,0.20683191965440087,0.09069680915988672,0.07195515794346102,0.049561936621704904,0.05700389706024176,0.0675732188714852,0.12336798723480963,0.009772985855092162,0.13393986729680188,0.08337635783203848,0.015941158793878026,0.05486221954672185,0.05002484000948298,0.16394454725584873,0.12734326026546489,0.1469646452394149,0.0549441767133447,0.014021882597061235,0.05956090133767627,0.05698724358234323,0.11478791137270836,0.06379110871675349,0.08147735687615915,0.06098010236019965,-0.02958899090338562,0.12051529861078518,0.05222796090792563,0.11717174660806148,0.10721743130432324,0.08259775363808075,0.16438573201767537,0.060162360017353075,0.047594780074736366,0.1073663976746947,0.04712409533163059,0.05867173680059303,0.0750093976547902
02888,0.30777293191741334,0.2745254167025378,0.10344153792362001,0.9999999999999993,0.4053017779692766,0.5143684359103516,0.4156393398489729,0.40334467776246063,0.34510479806051314,0.3660059652602307,0.44448678634891026,0.549584425261047,0.35643630715609464,0.5060071947214985,0.5861552459887314,0.490344660783297,0.4519941992405516,0.5522855319188674,0.4688872040858776,0.4835574629369726,0.633419257448083,0.5300002840622151,0.39222428732979403,0.359468618324231,0.5224098389130162,0.2399932965034216,0.4652030419512036,0.4428144683338716,0.26888244207691314,0.5585930813965766,0.42477037914794874,0.5476838525368624,0.5006292677016427,0.2160026256413939,0.5992161076071143,0.6108873136166325,0.1411773337529516,0.5697527501899232,0.40116673609534315,0.2072552095820498,0.5149128415031619,0.43937844721786773,0.5553097671098202,0.6138993424088255,0.6017854823424051,0.27535900924311285,0.25926675837742563,0.28932055991701305,0.4469780969213817,0.5449295949945377,0.560535295764741,0.4907669169204345,0.5064085030263341,0.48240141939664805,0.6654251620485363,0.34530107269492405,0.4945669175627511,0.6083434919933758,0.5432011494871961,0.6992450336869407,0.432478319946293,0.2505076534507745,0.5896261762844343,0.15697383095251316,0.47470339549025814,0.4708293001726107
06078,0.20377144059758567,0.15593963834733568,0.07196865463107763,0.4053017779692766,1.0,0.25465940642883417,0.19736999161132968,0.18590793146188084,0.16727794559644743,0.16918113399117904,0.22254563691113377,0.2570865501862548,0.1623720950631287,0.24472669776109365,0.2608168850000257,0.24231754505651867,0.19603411106634827,0.2813964807125863,0.17307539052467275,0.23154414223193456,0.19838556759353215,0.28572356918806163,0.21238687413062968,0.1654070971380819,0.2429715461823836,0.09941882818738706,0.21881996905153292,0.29111147151232175,0.14026709841217228,0.31402327620631487,0.18122114648786358,0.2329964918074849,0.2480957352624316,0.06792525989817136,0.28135916138172806,0.26112534878173127,0.1018523648268605,0.24362845324476748,0.1703084073465212,0.09403274576676425,0.24827948494311905,0.21624786927139278,0.22843154471251353,0.28000990429834294,0.294616836600917,0.09763879067880721,0.12341455880762894,0.1371182408429246,0.23732976768555197,0.2647772295893257,0.2752413710934183,0.2572752451355739,0.24438793153907667,0.27472883525405783,0.2992197732838677,0.14992988861971326,0.14586080656440764,0.2612550860798432,0.26425305958068285,0.3028653957441476,0.20043171053059483,0.10707662487403213,0.27921247360839635,0.05847940305272848,0.20184418045280614,0.22255926365097922
01024,0.20134003214263269,0.17071924162489663,0.15512723997502625,0.5143684359103516,0.25465940642883417,1.0,0.0940423230965125,0.10252373284973626,0.04985956163284786,0.1458721233648164,0.12333576069411487,0.27309500057887054,0.21509310144016214,0.23950332929344906,0.28575169863643396,0.2441809926423031,0.11459073911101257,0.2736733715238456,0.18457972198365996,0.1242725530291604,0.2163962496529276,0.2786839517446917,0.18080947848616802,0.23212122666221352,0.24888048192443893,0.10765620922934702,0.21694086726781353,0.2108272415482926,0.08795455912523481,0.35997677770831443,0.21021159807030945,0.2180289695769924,0.1548567807223678,0.05087569269335286,0.24482613583180718,0.2745732868912267,0.058079221488545545,0.3256956643640452,0.20236455319114877,0.06384191740602206,0.23036624454844226,0.1977577690618007,0.27496201484427685,0.29984363922679075,0.29645381631925377,0.09492111632553582,0.10430802317811323,0.15755841352059857,0.18357943868759974,0.28521848468133565,0.21978821763148754,0.23259859387903817,0.18480930939367307,0.07611194199368933,0.3324682413621295,0.09768502383098183,0.18975885900027326,0.3176158675092963,0.26979591713722245,0.36916621146703676,0.21668840110738452,0.1172793775729809,0.2726487418625782,0.0738189482173119,0.27023642567871753,0.22574505265445
00763,0.1505290224799502,0.10960099488745612,-0.0124985991681741,0.4156393398489729,0.19736999161132968,0.0940423230965125,1.0,0.12464293412816203,0.11272258148547873,0.1499395360489826,0.15921691696953105,0.2546829377077536,0.11850128906799924,0.2239521597185226,0.20695806770486555,0.1488227851336467,0.07115518070166389,0.251146157293817,0.15483599600592557,0.19981747886634124,0.07292492408256335,0.1884155080166826,0.20019477220251347,0.11618676499342757,0.2170306937065478,0.07295323905990023,0.21893851668178738,0.2672731990224335,0.10864933228481274,0.06458884743998673,0.13615733347857825,0.1975723954674589,0.19664182816155348,0.025012396740041715,0.2503205178383231,0.21781369466201875,0.07947468930933929,0.20283386335996018,0.15909781713814203,0.11028414711951041,0.2395322813116253,0.2029679493035354,0.10338478326203747,0.20538977205879905,0.1699253385885778,0.06020824970935405,0.1459338487924869,0.11118712243952816,0.1693660460044222,0.13840027651878667,0.19676221691855308,0.19960147570803902,0.21890659017906924,0.25629191436394416,0.2511250240667104,0.08367710514062791,0.111484023492572,0.2636107015394981,0.18952931121239386,0.23822182073428502,0.20313001535566177,0.08101322450814588,0.23116211870987824,0.04969166048606395,0.25560898253601555,0.20796296876212908
02331,0.09227869371877485,0.15687757426492685,0.02269832434190409,0.40334467776246063,0.18590793146188084,0.10252373284973626,0.12464293412816203,1.0,0.12192130980180649,0.11494113716567546,0.10890968016863674,0.12674822675180525,0.1176740261698006,0.16545418008901241,0.20259391734022317,0.10544907300626333,0.06350456667097859,0.18328855717581055,0.10563490284261803,0.16654635349130512,0.09138658252155571,0.15014587983968652,0.11283223793246511,0.08050866234170578,0.1447637745425836,0.04867956321907347,0.1574337875053577,0.11326593418710644,0.09402254503549877,0.05435595290696023,0.14072769256532838,0.22264260271694203,0.10130755168722319,0.06557538440388368,0.24114871999953322,0.1769679910030552,0.12922418652680648,0.2112100240259897,0.1556597686823944,0.056163692930537086,0.18986252769511036,0.1386920295010137,0.1026402322226466,0.18266633223036338,0.16809005690939746,0.07287568359976451,0.08874883280313726,0.10069370751489672,0.11276538159685104,0.14749881118408317,0.13729023841702567,0.14207220326697093,0.13260540291830822,0.17107208972861424,0.24201940919052306,0.11979142719080409,0.16459930264959102,0.19940464887032525,0.148789997948076,0.21347040924965058,0.156082550379931,0.076652017254543,0.21720581560739557,0.05988922969157111,0.18149919333641076,0.15189302004699018
01530,0.12461643337386666,0.125433324127586,0.0011210011270786568,0.34510479806051314,0.16727794559644743,0.04985956163284786,0.11272258148547873,0.12192130980180649,1.0,0.09193092083286308,0.1651593304869356,0.08273004279067235,0.10187129179522325,0.19142449976331238,0.17375855096769485,0.1110647374081386,0.11335569914862498,0.19155218944129593,0.06103162653959449,0.23495614129056497,0.17233818524489364,0.1543476500792066,0.1116558693279794,0.07691912157857841,0.12703189305480023,0.07607009702369306,0.16143087287771402,0.041537095275112235,0.1387006516207158,-0.025741371909299326,0.05581918752932456,0.20672709662198613,0.1485369439368016,0.05844874117648578,0.25968285583960926,0.17214255894029443,0.1652278105875426,0.15200234153329722,0.1541974288943897,0.02746641633302797,0.19615931902452236,0.13683695375296065,0.16978717778348784,0.17717101759871362,0.1774713717171761,0.12207973073180514,0.10152625197788939,0.11216051035817595,0.08943491675337235,0.16035694304319814,0.22114456907019578,0.11104167097609,0.14578164119602352,0.12569439521065093,0.18393715832938712,0.15885274861896984,0.13373755143924518,0.1445616086355126,0.05457308225533865,0.23166470192914637,0.14425433004554172,0.09323989118977427,0.30887536393906595,0.04633449847405674,0.04236556297823627,0.17300389060025037
